Patch ID,Vendor,Drop Reason,Details
ELBA-2025-20359-0,Oracle,Not System Critical,Component 'fuse-overlayfs' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20360-0,Oracle,Not System Critical,Component 'systemtap' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20361-0,Oracle,Not System Critical,Component 'alsa-sof-firmware' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20362-0,Oracle,Not System Critical,Component 'java' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20363-0,Oracle,Not System Critical,Component 'ansible-freeipa' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20364-0,Oracle,Not System Critical,Component 'vte291' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20365-0,Oracle,Not System Critical,Component 'grafana' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20366-0,Oracle,Not System Critical,Component 'fprintd' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20367-0,Oracle,Not System Critical,Component 'gcc-toolset' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20369-0,Oracle,Not System Critical,Component 'intel-lpmd' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20370-0,Oracle,Not System Critical,Component 'autoconf' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20371-0,Oracle,Not System Critical,Component 'lftp' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20372-0,Oracle,Not System Critical,Component 'gdm' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20373-0,Oracle,Not System Critical,Component 'gnome-shell-extensions' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20374-0,Oracle,Not System Critical,Component 'other' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20375-0,Oracle,Not System Critical,Component 'stratisd' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20376-0,Oracle,Not System Critical,Component 'stratis-cli' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20377-0,Oracle,Not System Critical,Component 'snapm' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20378-0,Oracle,Not System Critical,Component 'container-tools' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20379-0,Oracle,Not System Critical,Component 'virt-v2v' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20380-0,Oracle,Not System Critical,Component 'perl-Net-SSLeay' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20381-0,Oracle,Not System Critical,Component 'ipa-healthcheck' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20384-0,Oracle,Not System Critical,Component 'lorax-templates-rhel' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20385-0,Oracle,Not System Critical,Component 'dotnet-sdk' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20386-0,Oracle,Not System Critical,Component 'dotnet-sdk' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20387-0,Oracle,Not System Critical,Component 'cups-browsed' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20388-0,Oracle,Not System Critical,Component 'gstreamer1-plugins-bad-free' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20389-0,Oracle,Not System Critical,Component 'wayland' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20390-0,Oracle,Not System Critical,Component 'python-drgn' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20391-0,Oracle,Not System Critical,Component 'python-psutil' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20392-0,Oracle,Not System Critical,Component 'libsecret' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20393-0,Oracle,Not System Critical,Component 'stalld' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20395-0,Oracle,Not System Critical,Component 'fapolicyd' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20396-0,Oracle,Not System Critical,Component 'gnome-ponytail-daemon' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20397-0,Oracle,Not System Critical,Component 'aardvark-dns' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20398-0,Oracle,Not System Critical,Component 'guestfs-tools' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20400-0,Oracle,Not System Critical,Component 'bcc' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20401-0,Oracle,Not System Critical,Component 'bpftrace' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20402-0,Oracle,Not System Critical,Component 'libkdumpfile' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20403-0,Oracle,Not System Critical,Component 'slirp4netns' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20404-0,Oracle,Not System Critical,Component 'pykickstart' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20405-0,Oracle,Not System Critical,Component 'gdb' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20406-0,Oracle,Not System Critical,Component 'gcc-toolset' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20407-0,Oracle,Not System Critical,Component 'osinfo-db' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20408-0,Oracle,Not System Critical,Component 'perl-FCGI' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20409-0,Oracle,Not System Critical,Component 'qt6-qtwebchannel' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20410-0,Oracle,Not System Critical,Component 'containers-common' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20411-0,Oracle,Not System Critical,Component 'wireshark' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20412-0,Oracle,Not System Critical,Component 'geos' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20413-0,Oracle,Not System Critical,Component 'proj' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20414-0,Oracle,Not System Critical,Component 'sanlock' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20415-0,Oracle,Not System Critical,Component 'grafana-pcp' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20416-0,Oracle,Not System Critical,Component 'libvpx' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20418-0,Oracle,Not System Critical,Component 'liblc3' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20419-0,Oracle,Not System Critical,Component 'cockpit-session-recording' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20422-0,Oracle,Not System Critical,Component 'libreswan' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20423-0,Oracle,Not System Critical,Component 'delve' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20424-0,Oracle,Not System Critical,Component 'xorg-x11-server-Xwayland' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20425-0,Oracle,Not System Critical,Component 'hunspell-ka' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20426-0,Oracle,Not System Critical,Component 'hplip' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20427-0,Oracle,Not System Critical,Component 'libtpms' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20428-0,Oracle,Not System Critical,Component 'libblockdev' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20429-0,Oracle,Not System Critical,Component 'hyperv-daemons' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20430-0,Oracle,Not System Critical,Component 'wsl-setup' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20431-0,Oracle,Not System Critical,Component 'linuxptp' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20432-0,Oracle,Not System Critical,Component 'xdp-tools' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20433-0,Oracle,Not System Critical,Component 'dwarves' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20434-0,Oracle,Not System Critical,Component 'rust-bootupd' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20435-0,Oracle,Not System Critical,Component '389-ds-base' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20436-0,Oracle,Not System Critical,Component 'pipewire' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20439-0,Oracle,Not System Critical,Component 'qatengine' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20441-0,Oracle,Not System Critical,Component 'rust-sequoia-sqv' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20443-0,Oracle,Not System Critical,Component 'rust-sequoia-sq' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20444-0,Oracle,Not System Critical,Component 'ksh' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20445-0,Oracle,Not System Critical,Component 'other' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20446-0,Oracle,Not System Critical,Component 'libvma' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20447-0,Oracle,Not System Critical,Component 'bpftool' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20448-0,Oracle,Not System Critical,Component 'vulkan-loader' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20449-0,Oracle,Not System Critical,Component 'dnsconfd' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20450-0,Oracle,Not System Critical,Component 'xdg-desktop-portal-gtk' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20452-0,Oracle,Not System Critical,Component 'subversion' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20453-0,Oracle,Not System Critical,Component 'at-spi2-core' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20455-0,Oracle,Not System Critical,Component 'keylime' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20457-0,Oracle,Not System Critical,Component 'qatzip' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20458-0,Oracle,Not System Critical,Component 'gnome-online-accounts' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20459-0,Oracle,Not System Critical,Component 'mesa' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20460-0,Oracle,Not System Critical,Component 'orca' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20461-0,Oracle,Not System Critical,Component 'vsftpd' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20463-0,Oracle,Not System Critical,Component 'cups-filters' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20464-0,Oracle,Not System Critical,Component 'fips-provider-next' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20465-0,Oracle,Not System Critical,Component 'alsa-utils' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20466-0,Oracle,Not System Critical,Component 'alsa-lib' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20467-0,Oracle,Not System Critical,Component 'volume_key' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20468-0,Oracle,Not System Critical,Component 'nodejs24' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20469-0,Oracle,Not System Critical,Component 'checkpolicy' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20471-0,Oracle,Not System Critical,Component 'open-vm-tools' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20472-0,Oracle,Not System Critical,Component 'libfabric' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20473-0,Oracle,Not System Critical,Component 'dpdk' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20474-0,Oracle,Not System Critical,Component 'unbound' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20476-0,Oracle,Not System Critical,Component 'gdal' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20479-0,Oracle,Not System Critical,Component 'tang' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20480-0,Oracle,Not System Critical,Component 'tomcat9' is not in the whitelist or matches an explicit blacklist
ELBA-2025-20481-0,Oracle,Not System Critical,Component 'dogtag-pki' is not in the whitelist or matches an explicit blacklist
